Section,Title,URL,Users
espectaculos,Así parece Lyn May luego de anunciar la muerte de sus gemelos,https://www.am.com.mx/espectaculos/Asi-aparece-Lyn-May-luego-de-anunciar-la-muerte-de-sus-gemelos-20211010-0001.html,6009
noticias,Son 31 centros de vacunación para adultos de 50 a 59 años en 7 ciudades de Guanajuato,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Guanajuato-Ubicacion-de-centros-de-vacunacion-para-adultos-50-a-59-en-7-ciudades-20210509-0034.html,6009
espectaculos,#ERROR!,https://www.am.com.mx/espectaculos/Ivonne-Montero-da-positivo-a-COVID-a-pesar-de-tomar-dioxido-de-cloro--20210309-0041.html,6009
noticias,"Seguridad León: Detienen a hombre tras disparar a otro en Paseo de las Torres gracias a video vigilancia | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Detienen-a-hombre-tras-disparar-a-otro-en-Paseo-de-las-Torres-gracias-a-video-vigilancia-20210618-0052.html,6009
noticias,Franelero discute con conductor y lo matan en el centro,https://www.am.com.mx/guanajuato/noticias/Leon-Matan-a-indigente-durante-discusion-en-el-Centro-20210304-0064.html,6009
noticias,COVID León: Fallece el padre Juan Francisco Becerra Cardona,https://www.am.com.mx/guanajuato/noticias/COVID-Leon-Fallece-el-padre-Juan-Francisco-Becerra-Cardona-20210204-0012.html,6009
noticias,¿Aún no te has vacunado? En estos 5 centros de vacunación hay poca gente,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Leon-Guanajuato-Centros-de-vacunacion-con-poca-media-y-alta-afluencia-20210525-0032.html,6009
noticias,Carretera México-Cuenavaca: VIDEO tras accidente lesionados | Periódico AM,https://www.am.com.mx/noticias/Carretera-Mexico-Cuenavaca-VIDEO-tras-accidente-lesionados--20210816-0049.html,6009
noticias,Clima en Guanajuato: Se espera frío de hasta -5 grados por tormenta en Texas,https://www.am.com.mx/guanajuato/noticias/Clima-en-Guanajuato-hoy-baja-temperatura-a--5-habra-frio-por-tormenta-de-nieve-en-Texas-y-afectara-a-todo-Mexico-20210218-0003.html,6009
estados,"Temblor en Guerrero: Gobernador Héctor Astudillo reporta un muerto, le cayó un poste de luz | Periódico AM",https://www.am.com.mx/estados/Temblor-en-Guerrero-Gobernador-Hector-Astudillo-reporta-un-muerto-le-cayo-un-poste-de-luz-20210907-0133.html,6009
noticias,"Guanajuato: hallan a maestra Lupita en fosa clandestina; hace un año desapareció | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Guanajuato-hallan-a-maestra-Lupita-en-fosa-clandestina-hace-un-ano-desaparecio-20210219-0046.html,6009
noticias,"Asesinan a chofer mientras conducía camión de pasajeros, hay 3 heridos más",https://www.am.com.mx/noticias/Acapulco-Seguridad-Asesinan-a-chofer-de-camion-hay-3-heridos-20210729-0029.html,6009
noticias,Zacatecas: matan a doctora en carretera Jerez Valparaíso tras no detenerse en falso retén | Periódico AM,https://www.am.com.mx/noticias/Zacatecas-matan-a-doctora-en-carretera-Jerez-Valparaiso-tras-no-detenerse-en-falso-reten-20210710-0019.html,6009
espectaculos,Empleada omitió que tenía Covid-19 y contagió a familia de Luz Elena González,https://www.am.com.mx/espectaculos/Empleada-omitio-que-tenia-Covid-19-y-contagio-a-familia-de-Luz-Elena-Gonzalez-20210101-0015.html,6009
noticias,"Viernes sangriento para todo Guanajuato y León: matan a 17 personas | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Viernes-sangriento-para-todo-Guanajuato-y-Leon-matan-a-17-personas-20210130-0003.html,6009
leon,Seguridad León: Atacan a balazos a 3 hombres en Presidentes de México; matan a 2 | Periódico AM,https://www.am.com.mx/leon/Seguridad-Leon-Atacan-a-balazos-a-3-hombres-en-Presidentes-de-Mexico-matan-a-2-20210904-0062.html,6009
noticias,"Pese a advertencias, turistas inglesas nadan en lago de Oaxaca y las atacan cocodrilos",https://www.am.com.mx/noticias/Ataque-cocodrilos-Oaxaca-turistas.-Se-meten-a-nadar-y-las-atacan-reptiles-estan-grave---20210609-0014.html,6009
noticias,Bajan coyotes y linces a bulevar de Guanajuato por agua y mueren atropellados,https://www.am.com.mx/guanajuato/noticias/Bajan-coyotes-y-linces-a-bulevar-de-Guanajuato-por-agua-y-mueren-atropellados-20210401-0029.html,6009
noticias,"Prostitución y trata de personas en León: ‘La Mami’ tenía chicas para todos los gustos | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Prostitucion-y-trata-de-personas-en-Leon-La-Mami-tenia-chicas-para-todos-los-gustos-20210826-0029.html,6009
espectaculos,Muere vocalista de Banda Guasaveña y hallan su cuerpo días después,https://www.am.com.mx/espectaculos/A-vocalista-de-Banda-Guasavena-de-Valentin-Elizalde-lo-hallan-muerto-en-su-casa-no-alcanzo-a-pedir-ayuda-20210821-0001.html,6009
noticias,"Accidente León: Hombre intenta cruzar carretera y muere arrollado | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Accidente-Leon-Hombre-intenta-cruzar-carretera-y-muere-arrollado-20210507-0023.html,6009
noticias,"Anuncian cortes de luz hoy en Guanajuato, te recomendamos tomar estas medidas | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Anuncian-cortes-de-luz-hoy-en-Guanajuato-te-recomendamos-tomar-estas-medidas-20210216-0017.html,6009
noticias,"Matan a mamá e hija en Walmart en León: Podrían darle 3 años de prisión al asesino | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Matan-a-mama-e-hija-en-Walmart-en-Leon-Podrian-darle-3-anos-de-prision-al-asesino-20210713-0048.html,6009
espectaculos,Espectáculos | Periódico AM,https://www.am.com.mx/seccion/espectaculos/,5928
noticias,Asesino pidió taxi por teléfono y en el camino mató al chofer; taxistas piden justicia,https://www.am.com.mx/guanajuato/noticias/Matan-a-taxista-en-Guanajuato-capital-asesino-pidio-el-taxi-por-telefono-taxista-exigen-justicia-20210809-0017.html,5928
noticias,"Seguridad León: Amenaza con prenderse fuego en gasolinera en Vibar (VIDEO) | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Hombre-se-rocia-con-gasolina-y-amenaza-con-prenderse-fuego-en-Vibar-VIDEO-20210820-0036.html,5928
espectaculos,Belinda confirma contagio de COVID y asegura que la pasó muy mal | Periódico AM,https://www.am.com.mx/espectaculos/Belinda-confirma-contagio-de-COVID-y-asegura-que-la-paso-muy-mal--20210724-0041.html,5928
superdeportivo,Nuevo Estadio León: Este año iniciaría construcción de nueva casa del Club León | Periódico AM,https://www.am.com.mx/superdeportivo/Nuevo-Estadio-Leon-En-octubre-inicia-construccion-de-la-casa-del-Club-Leon-20210720-0065.html,5928
espectaculos,"Esposa de Emir Pabón lucha por su vida, ingresa a terapia intensiva tras choque | Periódico AM",https://www.am.com.mx/espectaculos/Esposa-de-Emir-Pabon-lucha-por-su-vida-ingresa-a-terapia-intensiva-tras-choque-20210616-0060.html,5928
noticias,Asesinan a mujer a balazos mientras atendía bazar,https://www.am.com.mx/guanajuato/noticias/Seguridad-Celaya-Matan-a-mujer-a-balazos-en-Los-Lagos-dentro-de-bazar-20210709-0042.html,5928
vivirmas,Qué es la 'enfermedad X' que pone en alerta a la OMS,https://www.am.com.mx/vivirmas/Que-es-la-enfermedad-X-que-es-mas-letal-que-Covid-19-y-alerta-a-la-OMS--20210105-0034.html,5928
noticias,"Seguridad León: Ataque en colonia Revolución deja 3 heridos | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Ataque-en-colonia-Revolucion-deja-3-heridos-20210515-0034.html,5928
noticias,Descansaba en su casa cuando fue asesinado a balazos por motosicarios,https://www.am.com.mx/guanajuato/noticias/Seguridad-Irapuato-Matan-a-hombre-a-balazos-en-su-casa-en-San-Martin-de-Porres-20210713-0064.html,5928
espectaculos,"Reaparece Sammy Pérez, de XHDRBZ, para presentar a su guapa novia Zuleika",https://www.am.com.mx/espectaculos/VIDEO.-Recuerdan-a-Sammy-Perez-Reaparecio-para-presentar-a-su-guapa-novia-20210324-0037.html,5928
leon,Marcos Estrada de Valedores de la Sierra sufrió accidente en León y está grave de salud | Periódico AM,https://www.am.com.mx/leon/Marcos-Estrada-de-Valedores-de-la-Sierra-sufrio-accidente-en-Leon-y-esta-grave-de-salud-20210913-0010.html,5928
coronavirus,¿Recuperados de COVID tienen más posibilidades de morir? Esto dicen los especialistas,https://www.am.com.mx/coronavirus/Recuperados-COVID-posibilidades-de-morir-segun-los-especialistas--20210820-0057.html,5928
espectaculos,Lupillo Rivera comparte momento en que borra el tatuaje del rostro de Belinda,https://www.am.com.mx/espectaculos/Lupillo-Rivera-muestra-el-tatauaje-con-el-que-cubrio-el-de-Belinda-20210611-0006.html,5928
noticias,Con llave maestra roban dinero de cajero BBVA Bancomer,https://www.am.com.mx/guanajuato/noticias/Robo-en-Salvatierra-Con-llave-maestra-roban-dinero-de-cajero-Bancomer-frente-a-los-guardias-20210810-0016.html,5928
espectaculos,VIDEO. Filtran momento en que influencer YosStop ingresa a Penal de Santa Martha,https://www.am.com.mx/espectaculos/Filtran-VIDEO-de-influencer-YosStop-ingresando-al-Penal-de-Santa-Martha-20210630-0014.html,5928
vivirmas,#ERROR!,https://www.am.com.mx/vivirmas/El-virus-Joker-que-vacia-tus-cuentas-bancarias-vuelve-al-ataque.-Estas-apps-lo-esconden-20210824-0058.html,5928
viral,Indigna robo de juguetes de la tumba de una niña en un panteón,https://www.am.com.mx/viral/Indigna-robo-de-juguetes-de-la-tumba-de-una-nina-en-un-panteon--20210110-0048.html,5928
espectaculos,Inés Gómez Mont y la historia de sus polémicas,https://www.am.com.mx/espectaculos/Ines-Gomez-Mont-y-sus-polemicas-20210911-0029.html,5928
noticias,Queman autos para crear distracción y robar camioneta de valores en Irapuato,https://www.am.com.mx/guanajuato/noticias/Robo-en-Irapuato-Queman-autos-para-crear-distraccion-asalto-a-camioneta-de-valores-desata-balacera-20210711-0028.html,5928
leon,"COVID: Llegan a León 120,300 vacunas de AstraZeneca para aplicarse este lunes",https://www.am.com.mx/leon/Vacunas-COVID-en-Leon-Lugares-donde-aplican-segundas-dosis-AstraZeneca-a-40-49-anos-20210911-0062.html,5928
noticias,Rechaza Arquidiócesis pagar hospitalización por Covid de Cardenal Norberto Rivera,https://www.am.com.mx/noticias/Rechaza-Arquidiocesis-pagar-hospitalizacion-por-Covid-de-Cardenal-Norberto-Rivera-20210120-0035.html,5928
noticias,"Militares revisan cajuela de un auto y encuentran bolsas con restos humanos, en Uriangato",https://www.am.com.mx/guanajuato/noticias/Uriangato-Hallan-bolsas-con-restos-humanos-en-cajuela-de-auto-detienen-a-1-20210320-0022.html,5928
noticias,"Seguridad Pénjamo: Matan a pareja a balazos en casa de Santa Ana | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Penjamo-Matan-a-pareja-a-balazos-en-casa-de-Santa-Ana-20210723-0029.html,5928
noticias,Matan a hombre a balazos y huyen en taxi verde en León,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Matan-a-balazos-a-hombre-en-Quinta-Los-Castillos-20210523-0027.html,5928
vivirmas,Celayense diseña tocado para deportista mexicana en Tokio 2020,https://www.am.com.mx/guanajuato/vivirmas/Olimpiadas-Tokio-2020-Golfista-Gabriela-Lopez-luce-tocado-de-disenadora-celayense-Vanessa-Barba-20210724-0035.html,5928
noticias,VIDEO Cancún: queman el rostro de turista tras flamear bebida | Periódico AM,https://www.am.com.mx/noticias/VIDEO-Cancun-queman-el-rostro-de-turista-tras-flamear-bebida--20210410-0029.html,5928
noticias,Adiós a los casi mil candados del ‘Puente del Amor’,https://www.am.com.mx/guanajuato/noticias/Puente-del-Amor-en-Leon-Quitan-casi-mil-candados-del-puente-de-Prolongacion-Calzada-20210610-0028.html,5928
noticias,Vacunas COVID León: Así funcionará módulo de vacunación en Velaria de la Feria,https://www.am.com.mx/guanajuato/noticias/Vacunas-COVID-Leon-Asi-funcionara-modulo-de-vacunacion-en-Velaria-de-la-Feria-20210403-0027.html,5928
noticias,Cristalazos y asaltos a mano armada son constantes en tramo de Bulevar Aeropuerto,https://www.am.com.mx/guanajuato/noticias/Inseguridad-Leon-Bulevar-Aeropuerto-es-tendencia-por-robos-y-asaltos-20210515-0020.html,5928
noticias,'El Sebas' drogado escucha voces y provoca incendio en su casa,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-El-Sebas-drogado-provoca-incendio-en-su-casa-en-Cumbres-de-la-Gloria-20210711-0017.html,5928
noticias,Ataque a balazos desata pánico en Barrio del Coecillo; matan a ciclista,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Matan-a-balazos-a-ciclista-en-Barrio-del-Coecillo-20210803-0060.html,5928
celaya,Balacera en Celaya: A conductor de Uber lo matan a balazos frente a tienda Costco | Periódico AM,https://www.am.com.mx/celaya/Balacera-en-Celaya-A-conductor-de-Uber-lo-matan-a-balazos-frente-a-tienda-Costco-20210925-0027.html,5928
noticias,"Violencia León: Matan a balazos a hombre en vecindad en Santa Cecilia | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Violencia-Leon-Matan-a-balazos-a-hombre-en-vecindad-en-Santa-Cecilia-20210618-0028.html,5928
noticias,"Seguridad León: Catean zapaterías del centro y taller mecánico Junior | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Catean-zapaterias-3-Hermanos-y-taller-mecanico-Junior-20210603-0071.html,5928
espectaculos,Filtran VIDEO donde Enrique Guzmán besa en la boca a Alejandra,https://www.am.com.mx/espectaculos/Frida-Sofia-Enrique-Guzman-besa-en-la-boca-a-su-hija-Alejandra-filtran-video-20210415-0055.html,5928
noticias,Ricardo Salinas Pliego: ataca a Chumel Torres en Twitter | Periódico AM,https://www.am.com.mx/noticias/Ricardo-Salinas-Pliego-ataca-a-Chumel-Torres-en-Twitter-20210327-0044.html,5928
noticias,"VIDEO Seguridad León: Graban en video asalto armado a farmacia en Infonavit Granada | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Graban-en-video-asalto-armado-a-farmacia-en-Infonavit-Granada-20210521-0051.html,5928
coronavirus,VIDEO Mueren en casa 4 personas de COVID por saturación de hospitales | Periódico AM,https://www.am.com.mx/coronavirus/VIDEO-Mueren-en-casa-4-personas-de-COVID-por-saturacion-de-hospitales-en-CDMX-20210116-0014.html,5928
espectaculos,Ester Expósito saca la ropa de Álex Speitzer y termina con él ¡por mantenido!,https://www.am.com.mx/espectaculos/Ester-Exposito-termina-con-Alex-Speitzer-por-mantenido-y-se-va-de-fiesta-20210609-0030.html,5847
noticias,VIDEO Perro pitbull atacó a un niño de 11 años en Querétaro,https://www.am.com.mx/noticias/VIDEO-Perro-pitbull-ataco-a-un-nino-de-11-anos-en-Queretaro-20210731-0031.html,5847
noticias,Hospitales están a punto de colapsar por pandemia,https://www.am.com.mx/guanajuato/noticias/Hospitales-estan-a-punto-de-colapsar-por-pandemia-20210112-0003.html,5847
noticias,"Tuve que hincarme y llorar; padre espera 6 horas, pierde hijo en Xcaret y niegan cuerpo",https://www.am.com.mx/noticias/Parque-Xcaret-Xenses-Papa-narra-que-tuvo-que-hincarse-para-que-dieron-cuerpo-de-hijo-en-Playa-del-Carmen-20210402-0003.html,5847
superdeportivo,Así entró la Familia Michoacana al futbol mexicano: 'Hacíamos siete goles y nos daban el dinero',https://www.am.com.mx/superdeportivo/Mapaches-de-Nueva-Italia-Asi-entro-la-Familia-Michoacana-al-futbol-mexicano-20210906-0072.html,5847
leon,Ataques armados en León: En 30 minutos matan a hombre y hieren a otro | Periódico AM,https://www.am.com.mx/leon/Ataques-armados-en-Leon-En-30-minutos-matan-a-hombre-y-hieren-a-otro-20210930-0109.html,5847
noticias,"Seguridad León: El Mudo fue vinculado por asesinar a mujeres en Walmart Torres Landa | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-El-Mudo-fue-vinculado-por-asesinar-a-mujeres-en-Walmart-Torres-Landa-20210715-0047.html,5847
noticias,Mapa de los puntos de vacunación de 30 a 39 años en León,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Leon-Estos-son-los-puntos-de-vacunacion-de-30-a-30-anos-en-Leon-20210719-0041.html,5847
noticias,"Festejaban anuncio de sexo de bebé con avioneta, pero cae al mar y mueren dos",https://www.am.com.mx/noticias/Cancun-Quintana-Roo-cae-avioneta-y-mueren-dos-en-Nichupte-festejaban-sexo-de-bebe-20210330-0045.html,5847
superdeportivo,Se ‘calientan’ por juego de futbol y terminan en balacera (VIDEO),https://www.am.com.mx/superdeportivo/Balacera-en-campo-de-futbol-en-Azcapotzalco-termina-con-hombre-baleado-VIDEO-20211006-0049.html,5847
noticias,"COVID Guanajuato: Gobierno Federal pone a estado en semáforo verde | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/COVID-Guanajuato-Gobierno-Federal-pone-a-estado-en-semaforo-verde-20210423-0027.html,5847
noticias,"Elecciones Guanajuato 2021: Resultados PREP de Alcaldías hoy en vivo, triunfos y derrotas | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Elecciones-2021-Mantiene-PAN-triunfo-en-22-municipios-de-Guanajuato-y-pierde-tres-20210607-0011.html,5847
noticias,"Cambian de cárcel al ‘feminicida serial’ por amenazas de reos, intentaron matarlo",https://www.am.com.mx/noticias/Feminicida-Serial-Mexico.-Reubican-a-Andres-de-carcel-al-ser-amenazado-por-reos-intentaron-matarlo-20210525-0026.html,5847
coronavirus,VIDEO En carretilla transportan a mujer de 100 años para recibir vacuna COVID,https://www.am.com.mx/coronavirus/VIDEO-En-carretilla-transportan-a-mujer-de-100-anos-para-recibir-vacuna-COVID-20210226-0014.html,5847
noticias,"Hombre trans da a luz a su primer hijo en Sinaloa | Periódico AM | Noticias de Hidalgo, México",https://www.am.com.mx/hidalgo/noticias/Hombre-trans-da-a-luz-a-su-primer-hijo-en-Sinaloa-20210806-0020.html,5847
noticias,"Alma Melanie de 20 años discute con su novio, la hallan degollada en la cama",https://www.am.com.mx/noticias/Puebla-Alma-Melanie-Seguridad-Feminicidio-asesinato-La-hallan-degollada-en-su-cama-habia-discutido-con-su-novio-20210711-0009.html,5847
noticias,VIDEO Pagan $20 mil para festejar graduación y se contagian de COVID en Cancún,https://www.am.com.mx/noticias/VIDEO-COVID-en-Puebla-20-mil-pesos-pagan-estudiantes-para-graduacion-y-se-contagian-en-Cancun-20210706-0081.html,5847
coronavirus,"Tras dura batalla, niño de 12 años con obesidad muere por COVID-19",https://www.am.com.mx/coronavirus/Tras-dura-batalla-nino-de-12-anos-con-obesidad-muere-por-COVID-19-20210204-0009.html,5847
espectaculos,No solo Vicente y Alejandro Fernández: Pepillo Origel recibe vacuna antiCOVID,https://www.am.com.mx/espectaculos/No-solo-Vicente-y-Alejandro-Fernandez-Pepillo-Origel-recibe-vacuna-antiCOVID-20210123-0043.html,5847
noticias,Permite Unión Europea llegada de turistas solamente con vacunas avaladas,https://www.am.com.mx/noticias/Vacunas-COVID-puedo-viajar-a-Europa-si-tengo-otra-vacuna-no-avalada-por-Union-Europea-o-si-no-estoy-vacunado-20210721-0059.html,5847
viral,Mujer pide ayuda a través de un ticket de banco; era víctima de violencia,https://www.am.com.mx/viral/Brasil-pide-ayuda-a-traves-de-un-ticket-de-banco-era-victima-de-violencia-20210305-0035.html,5847
espectaculos,"Vicente Fernández Jr. lleva un mes desaparecido: ¿huyó del país, fue a rehabilitación o teme al COVID-19? | Periódico AM",https://www.am.com.mx/espectaculos/Vicente-Fernandez-Jr.-lleva-un-mes-desaparecido-huyo-del-pais-fue-a-rehabilitacion-o-teme-al-COVID-19-20210512-0038.html,5847
noticias,Dejan cadáver en una camioneta con puertas abiertas a vista de todos en Salamanca,https://www.am.com.mx/guanajuato/noticias/Seguridad-Salamanca---Localizan-camioneta-con-un-cadaver-en-Jardines-del-Sol-20210718-0012.html,5847
coronavirus,Nueva ola de contagios será como huracán: alerta epidemiólogo que predijo pandemia,https://www.am.com.mx/coronavirus/COVID-19-Nueva-ola-de-contagios-sera-como-huracan-alerta-epidemiologo--20210225-0037.html,5847
noticias,"Matan a tres a balazos en pleno partido de futbol en Santa Ana del Conde VIDEO | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/VIDEO-hombres-matan-a-tres-en-pleno-partido-de-futbol-en-Santa-Ana-del-Conde-20210809-0047.html,5847
noticias,VIDEO: Aprovechan semáforo rojo para asaltar a pareja y quitarles su camioneta en Celaya,https://www.am.com.mx/guanajuato/noticias/Seguridad-Celaya-Roban-camioneta-a-pareja-en-carretera-de-Celaya-20210716-0042.html,5847
espectaculos,Laura G y Brandon Peniche serán suspendidos sin goce de sueldo por vender su voto,https://www.am.com.mx/espectaculos/TV-Azteca-castiga-a-Laura-G-y-Brandon-Peniche-15-dias-y-sin-goce-de-sueldo-20210610-0043.html,5847
viral,Fotografía a padre e hijo sin saber que su esposo sería devorado por tiburón,https://www.am.com.mx/viral/Fotografia-a-padre-e-hijo-sin-saber-que-su-esposo-seria-devorado-por-tiburon-20210201-0026.html,5847
noticias,Prestarían hoteles para atender a pacientes COVID en Guanajuato,https://www.am.com.mx/guanajuato/noticias/Prestarian-hoteles-para-atender-a-pacientes-COVID-en-Guanajuato-20210114-0035.html,5847
leon,Suspenden clases presenciales en Instituto Lux sección primaria por COVID,https://www.am.com.mx/leon/COVID-Leon-Suspenden-clases-presenciales-en-Instituto-Lux-seccion-primaria-20210909-0036.html,5847
noticias,"Ladrón entra a casa y ataca a mujeres, pero se defienden y lo matan",https://www.am.com.mx/guanajuato/noticias/Seguridad-en-Salvatierra-mujeres-se-defienden-y-matan-a-ladron-que-las-ataco--20210322-0033.html,5847
noticias,Matan a mecánico debajo de un auto y 3 minutos después asesinan a otro,https://www.am.com.mx/guanajuato/noticias/Seguridad-Irapuato-matan-a-mecanico-en-Fraccionamiento-San-Carlos-cuando-reparaba-un-auto-20210524-0021.html,5847
noticias,"En Canadá, reportan hallazgo de 751 cadáveres de niños enterrados en otro internado",https://www.am.com.mx/noticias/Canada-hallan-751-cadaveres-de-ninos-indigenas-enterrados-en-internado--20210624-0062.html,5766
noticias,Seguridad Purísima del Rincón: Matan a 2 a balazos junto al IMSS,https://www.am.com.mx/guanajuato/noticias/Seguridad-Purisima-del-Rincon-Matan-a-2-a-balazos-a-junto-al-IMSS-20210419-0037.html,5766
coronavirus,Escapa de hospital paciente con síntomas Covid-19 y se desmaya en la calle,https://www.am.com.mx/coronavirus/Escapa-de-hospital-paciente-con-sintomas-Covid-19-y-se-desmaya-en-la-calle-20210104-0050.html,5766
noticias,"Guanajuato: desaparece menor Paulina Daniela y la hallan sin vida en Abasolo | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Guanajuato-desaparece-menor-Paulina-Daniela-y-la-hallan-sin-vida-en-Abasolo-20210223-0050.html,5766
coronavirus,Especialista asegura que COVID ya no se volverá más mortal y será una gripe,https://www.am.com.mx/coronavirus/COVID-especialista-asegura-que-coronavirus-ya-no-se-volvera-mas-mortal-y-sera-una-gripe-20210924-0077.html,5766
noticias,Sacerdote abusa de menor y la amenaza para que no lo delatara,https://www.am.com.mx/noticias/Colombia-Sacerdote-abusa-de-menor-Iglesia-Catolica.-Cae-por-abusar-de-joven-de-15-anos-la-tenia-amenazada-20210705-0032.html,5766
noticias,"Hombre muere calcinado en incendio provocado en Chapalita | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Hombre-muere-calcinado-en-incendio-provocado-en-Chapalita-20210130-0019.html,5766
noticias,"Abre cuenta en Tinder, la enamoran y la estafan con 660 mil pesos",https://www.am.com.mx/noticias/Guadalajara-Redes-sociales.-Abre-cuenta-en-Tinder-se-enamora-y-la-estafan-con-660-mil-pesos-20210608-0011.html,5766
noticias,"Vacuna COVID Guanajuato: Puntos de vacunación para segundas dosis de 40-49 y 50-59 en 21 ciudades | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Guanajuato-Puntos-de-vacunacion-para-segundas-dosis-de-40-49-y-50-59-en-21-ciudades-20210819-0038.html,5766
noticias,COVID: Autorizan a antro en León fiesta de jóvenes a pesar de pandemia,https://www.am.com.mx/guanajuato/noticias/COVID-en-Leon-Guanajuato-jovenes-se-van-a-antro-para-concierto-en-el-HART-20210207-0002.html,5766
noticias,Conductor muere prensado en carambola en carretera Silao - León,https://www.am.com.mx/guanajuato/noticias/Accidente-en-Leon-Carambola-en-carretera-Silao---Leon-deja-un-muerto-20210723-0049.html,5766
noticias,Vacuna COVID Silao: niegan vacunas a cientos de jóvenes foráneos en Silao,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Silao-niegan-vacunas-a-cientos-de-jovenes-foraneos-en-Silao-20210811-0028.html,5766
estados,"Desaparece joven de 22 años y mamá de 3 hijos, encuentran machete y cartas donde fue vista",https://www.am.com.mx/estados/Desaparecidos-Morelos-Elisia-Marie-Scott.-Desaparece-joven-Mexico-estadounidense--encuentran-cartas-y-armas-donde-fue-vista-20210926-0039.html,5766
vivirmas,Adelantan pago de pensiones y becas y estas son las fechas,https://www.am.com.mx/vivirmas/Adelantan-pago-de-pensiones-y-becas-y-estas-son-las-fechas--20210223-0052.html,5766
espectaculos,Mauricio Ochmann supera a Aislinn Derbez con su nueva novia: Paulina Burrola | Periódico AM,https://www.am.com.mx/espectaculos/Mauricio-Ochmann-supera-a-Aislinn-Derbez-con-su-nueva-novia-Paulina-Burrola-20210614-0035.html,5766
noticias,Inicia el lunes vacunación COVID de 30 a 39 años en Silao y 9 ciudades más,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Guanajuato-Inicia-vacunacion-de-30-a-39-anos-en-Silao-y-9-municipios-mas-20210724-0021.html,5766
noticias,"Hombre se salva de ser ejecutado, viajaba en su auto por San Pedro de los Hernández",https://www.am.com.mx/guanajuato/noticias/Leon-Disparan-a-conductor-lo-hieren-y-escapa-en-San-Pedro-de-los-Hernandez-20210208-0022.html,5766
noticias,Guardia Nacional cuida últimos minutos de vida de dos hombres baleados,https://www.am.com.mx/guanajuato/noticias/Violencia-en-Salamanca-atacan-a-balazos-a-hombres-en-Santa-Elena-de-la-Cruz-20210613-0015.html,5766
usa,"Detienen, desarman y esposan a siete soldados mexicanos en Estados Unidos",https://www.am.com.mx/usa/Estados-Unidos-detienen-desarman-y-esposan-a-siete-soldados-mexicanos-que-cruzaron-desde-Ciudad-Juarez-20210925-0041.html,5766
salamanca,Bomba en Salamanca: Mamá de Eduardo asegura él no sería capaz de un ataque | Periódico AM,https://www.am.com.mx/salamanca/Bomba-en-Salamanca-Mama-de-Eduardo-asegura-el-no-seria-capaz-de-un-ataque-20210924-0071.html,5766
viral,"VIDEO. En pleno COVID, anciana escupe flemas dentro de ascensores",https://www.am.com.mx/viral/VIDEO.-En-pleno-COVID-anciana-escupe-flemas-dentro-de-ascensores-20210123-0036.html,5766
noticias,Ya no regresó con su familia; motociclista choca con poste y muere,https://www.am.com.mx/guanajuato/noticias/Accidente-Leon-Derrapa-motociclista-y-muere-al-chocar-con-poste-20210525-0066.html,5766
